dataset,system_id,lane,family,dimension,condition_exponent,epsilon,seed,U_absolute,reference_error_absolute,reference_response_relative,U_relative_to_parent,I_eff,I_eff_status,R_U,R_U_status,coverage,undercoverage
development,SPD_D04_C04_E1eM16,binary64-operand,SPD,4,4,1e-16,8350515755889220298,0.000000000000647301367804514984261050759928127517511359818,1.78995848072041991489755939328979627063950057e-16,0.000000000000807986501769417490024246394991094305081473372,0.000000000000747439237897499402652364936320050311718323615,3616.292639056019113547873937973847789443528181141759237576370974628212402344614324830678973851077893,FINITE,0.9250640156248587742662495906039249537480959872982753909641013211067642338458514738404619036173507766,FINITE,TRUE,FALSE
development,SPD_D04_C04_E1eM15,decimal-source,SPD,4,4,1e-15,5666598914125702123,0.00000000000103187314992790250718647701410420453280500742,1.84099191362116888129088587264613431201862129e-16,0.000000000000901945004732742583988742684825746127189573391,0.00000000000093040868611862443907327461658327184934095836,5604.984694898756461447841415612518435506778078825702778609733509902214411552647885256244044063105830,FINITE,1.031558111898758167106638783058941483655079095661139361554269777463120716719120356270708087925405931,FINITE,TRUE,FALSE
development,SPD_D04_C04_E1eM15,binary64-operand,SPD,4,4,1e-15,5666598914125702123,0.0000000000015828664923947058223772482783636788033760711,2.33670239810840977404594864517580601414033618e-16,0.000000000000901990818133023634927255668845125219310534624,0.00000000000142722265192485446918873306258402018094306515,6773.932759584859083070722660252223787141328672366879331955992841802157648381652013412047608367458748,FINITE,1.582302860775208901397729549756098666795843688786166549990998150907240131387185231872703386036486219,FINITE,TRUE,FALSE
development,SPD_D04_C04_E1eM14,decimal-source,SPD,4,4,1e-14,5675159585946543178,0.000000000000324801631283318821442657417896260106344469523,9.56066641297832327776096409591829547203803894e-17,0.000000000068389758737588901197011346789819948121221535,0.000000000000277496760925799299502917967313451072768361086,3397.269784901292718889063111565058993583762564436889336994829731543339341567142267990444523037818299,FINITE,0.004057577714092437815674032598300620280306842798567980131150291234441867733745332580263890551349131602,FINITE,TRUE,FALSE
development,SPD_D04_C04_E1eM14,binary64-operand,SPD,4,4,1e-14,5675159585946543178,0.000000000000277859282631213959834725311960202620150278145,1.1067187063322692779433917263432739160020365e-16,0.000000000068389788017314871780554289268984932540587202,0.000000000000237391205883663458931047544166904386142497328,2510.658589589182277381766109033369332144402350774738451481407072128927419777849479357649673728223858,FINITE,0.003471149900677582791596479899441904639685630560896792819792892217902884480032935503916774403448245805,FINITE,TRUE,FALSE
development,SPD_D04_C04_E1eM12,decimal-source,SPD,4,4,1e-12,3195685084840055028,0.000000000000229772387266183009586686018402633519699877525,2.67317777023796113859066750448508893495748161e-16,0.00000000505648724068980470039541704853661422626311189,0.000000000000145031044828835653925034706704461228078638955,859.5477256483735985873302038430389174579819771198817708431645498514122810412442915632063956956598617,FINITE,0.00002868217359707023719498564984569742399861874643612386138590125550828679656642222940247972945694015486,FINITE,TRUE,FALSE
development,SPD_D04_C04_E1eM12,binary64-operand,SPD,4,4,1e-12,3195685084840055028,0.000000000000235009830046941315441781357913204966218949731,2.756436016331938704237441587341402315477767e-16,0.00000000505648727961611815383135466786093877408814069,0.000000000000148336889398595296299471667621125064813798034,852.5858342239883566208288523905662197340773200393408188965928142234163697722349204186596045849159194,FINITE,0.00002933595620749921817810426660800838562233162403621324092739011254838636129007062528335264853211769258,FINITE,TRUE,FALSE
development,SPD_D04_C04_E1eM8,decimal-source,SPD,4,4,1e-8,2464244442272107736,0.000000000000100992826999974170077177751783315310728435021,2.72257507702267417781742093487718497119712892e-16,0.0000574703193658717962938341485636212389018883879,0.0000000000000723224655859727388872134821256002120950173988,370.9459763012922070264236119227440345141432359951668370813161739590827047409173459372549094092426525,FINITE,1.258431593629193379163045303790863099254949529595195037633749264865727239800955974080988031682246715E-9,FINITE,TRUE,FALSE
development,SPD_D04_C04_E1eM8,binary64-operand,SPD,4,4,1e-8,2464244442272107736,0.0000000000000433842291314141497847397448604175176021469966,2.78058878192421460206009993643693706179343935e-16,0.0000574703193658450635508879793152856335491452655,0.000000000000031068091779740538221509265383967021288199951,156.0253332439596743708636781128348736831548230623296395321394595229729100429582828548274920638814709,FINITE,5.405936859680038808090852311365629377228772492087221853028448086010641387393891615597480748926732526E-10,FINITE,TRUE,FALSE
development,SPD_D04_C06_E1eM16,decimal-source,SPD,4,6,1e-16,13392536289890968477,0.000000000242645714569861146173791841253573385252168489,9.20730229172913989674418199863789154178766749e-16,0.0000000000458519033973258905155666051220123758308970267,0.000000000222432961856528064050862759605204874655194441,263536.1660579214634183762084924403781276223106417248209516470097391476154209426594179972346591520490,FINITE,4.851117301043177257406532274808858912662710369160987372141288807324119427506640825004510747343018669,FINITE,TRUE,FALSE
development,SPD_D04_C06_E1eM16,binary64-operand,SPD,4,6,1e-16,13392536289890968477,0.000000000113806080580928431524926401964358426142028932,1.16451732770896060066648835111448549668916004e-16,0.0000000000458510705752004667726034065359759130388110586,0.000000000104325863021208581813244188156050104345685467,977281.1264631621070005068699295539296877980147217724177311505892336990129186527814112039622875913310,FINITE,2.275320111666824602466083579809332272252781217640451098395281531302446321048501479565557393444466877,FINITE,TRUE,FALSE
development,SPD_D04_C06_E1eM15,decimal-source,SPD,4,6,1e-15,5103369645803992699,0.000000000133855052934294210720551333984747672518049997,1.05911043815498993999399798174552496828175127e-15,0.000000000565100924484511889805054655526760945086175037,0.000000000125920241633881632802016339289295714650239616,126384.4147995318858849688124101534387070102407518280469745127230378630961873805127922922575075069849,FINITE,0.2228278811413142814273332488096976916186085007989932441564388223436742887924905024586310663555534678,FINITE,TRUE,FALSE
development,SPD_D04_C06_E1eM15,binary64-operand,SPD,4,6,1e-15,5103369645803992699,0.0000000000473090052435845869116224305175699373012827222,2.51226422662792323032264819232564626239516203e-16,0.000000000565099697971086409480581233837878712618366305,0.0000000000445045684951090561550945959473852636306977534,188312.2194797356685169313744972187691090345578127897829425911430250425397030027882415674399046355410,FINITE,0.07875525089625185612957611225192027976192906265319929963762111003589651886839128166081631011831923303,FINITE,TRUE,FALSE
development,SPD_D04_C06_E1eM14,decimal-source,SPD,4,6,1e-14,10607137628927150247,0.000000000131120562234489059992640408081774329379649363,2.05256989748386461097311140023108159208024686e-16,0.0000000023617019495363123776523144939008237316044634,0.000000000154527064514999904456671037206095472992642611,638811.6789358682850316692677756224976072197635920928179357002089334380989867395349609250831974287731,FINITE,0.06543038360337516910591408733014230798554118427191210065464668253018841027310330958234563193100161877,FINITE,TRUE,FALSE
development,SPD_D04_C06_E1eM14,binary64-operand,SPD,4,6,1e-14,10607137628927150247,0.0000000000558034029623416991407161990992865188802219601,2.34439357706390848411023679939660407036119226e-16,0.00000000236170198355909658204106619003467856208655307,0.0000000000657649410799288312686911735714458686172795826,238029.1581937758007826865961280561365359475976835513169330487662108103650601992685211734305113799811,FINITE,0.02784641819236681990593591324030940270224983374282768728565407352189161114978582060489983265178860822,FINITE,TRUE,FALSE
development,SPD_D04_C06_E1eM12,decimal-source,SPD,4,6,1e-12,3551787230731065486,0.00000000016076158577402663116543753592692176095070796,2.64126200228081096040544209116561942301018565e-16,0.000000100772551362151243800248931970460518027315032,0.000000000161571472943934153445770637786196287384630545,608654.4448646293259463237442519013706654028025604586722063234090632603474803987532393167190708770977,FINITE,0.001603328195624291114555835482516270935112107304341534188179589843451058554796613957837176334867706639,FINITE,TRUE,FALSE
development,SPD_D04_C06_E1eM12,binary64-operand,SPD,4,6,1e-12,3551787230731065486,0.000000000080734448929111117837301972599572321731555348,1.37531422157121418105646864459427956914204259e-15,0.000000100772549790996889282596927778016921356251048,0.0000000000811411741678702694271826582631090040814668288,58702.54787075265037151233692619349580680825392420855440714438478957519952804143609770295933727803724,FINITE,0.0008051912384489401427810390081196040925121378641701860996748350686707491024700539123142825222853711635,FINITE,TRUE,FALSE
development,SPD_D04_C06_E1eM8,decimal-source,SPD,4,6,1e-8,10109430479675230262,0.000000000156804544578926493780795182394638012695665056,4.90741539635203862431230677226656234225726653e-17,0.00634490533942507564331820641859083268574477633,0.000000000143742490342695073999996779113290148156199473,3195257.216160837798247451614454882404347968000855335378320316903945231540765384337349822341979435324,FINITE,2.265478878771103366366903992930352291949939933462549798985882010535158044804008213243661997865556124E-8,FINITE,TRUE,FALSE
development,SPD_D04_C06_E1eM8,binary64-operand,SPD,4,6,1e-8,10109430479675230262,0.0000000000566415641847045008187568305584234089432717252,1.00586787824316371738671724669633184583807057e-16,0.00634490533942499078833239006056924692233650302,0.0000000000519232367574455814246525744420061446098431099,563111.3728736814811148249685543555615275004025759596990033991005019742995370976701836199428585968923,FINITE,8.183453334569549697219294531359528750147791732334610640633177271885822910372464943466207847178613667E-9,FINITE,TRUE,FALSE
development,SPD_D04_C08_E1eM16,decimal-source,SPD,4,8,1e-16,7859999646374053765,0.00000000805558806749146090643187763792285297402564986,5.84487320457058674619069382906885159110752456e-15,0.00000000496736655607716152661442263822298524865109733,0.00000000797622073225888603313318876786611034591065806,1378231.449262600685888111864789323687358698055416543389641336443765499418618428179310059607768270875,FINITE,1.605724208635386621520980150920293315349498752475666431858749792728975655492729958124375733302357600,FINITE,TRUE,FALSE
development,SPD_D04_C08_E1eM16,binary64-operand,SPD,4,8,1e-16,7859999646374053765,0.00000000505557041293314189787122970388048643523599542,2.87640598613255246480394939780547925105526103e-16,0.00000000496736051807741829690686020400060302146800803,0.00000000500576062271133234277413739734491761287209172,17575997.39851246339401536329470479701264445054090662435766864301900702879665935085754512675193408591,FINITE,1.007730484730103007374510868882647862251418103574463893848411787125292882069045526860002452509887548,FINITE,TRUE,FALSE
development,SPD_D04_C08_E1eM15,decimal-source,SPD,4,8,1e-15,1042522876978159422,0.000000000956984864200404218050434883812557602062257282,4.55195597437699962589469064538845457573474715e-16,0.0000000259885093475641701112177274111093773285931681,0.00000000247092429441382130844909135065263561225469482,2102359.666014523138909600280720475238776790452032931724792255816964520651306201446651165783704735490,FINITE,0.09507756914289561179160587757517976178344230258059724753998105843675924825367243637964004305870105532,FINITE,TRUE,FALSE
development,SPD_D04_C08_E1eM15,binary64-operand,SPD,4,8,1e-15,1042522876978159422,0.000000000755137892626230708483472032050741966675590514,1.6164687851649233119572439969376594285401525e-15,0.0000000259885146619713780718184172746929768471302156,0.00000000194975765482103716736570752520932508172897066,467152.7836209879699091454643760715995485808176308392301922663802530186823775928312715251300426131235,FINITE,0.07502382033683862920273640708161269392254923818987489835921617450727953857297708742941393449090211100,FINITE,TRUE,FALSE
