dataset,system_id,family,dimension,condition_exponent,epsilon,seed,U_legacy,U_source_z,U_source_zg,U_binary_z,U_binary_zg,U_sub,U_source_r1,U_binary_r1,error_source_direct,error_binary_direct,error_source_z,error_source_zg,error_binary_z,error_binary_zg,error_subtraction,source_drift_z,source_drift_zg,arithmetic_error_z,arithmetic_error_zg,source_coverage,binary_coverage,source_severe_undercoverage,binary_severe_undercoverage,source_parent_z_coverage,source_parent_zg_coverage,binary_parent_z_coverage,binary_parent_zg_coverage,subtraction_coverage,eta_source_reference,eta_binary_reference,relative_U_source_r1,relative_U_binary_r1,source_reference_label,binary_reference_label,maximum_reference_relative_residual,finite
development,SPD_D02_C10_E1eM8,SPD,2,10,1e-8,15894068073190789212,6.135082640586423e-15,0.000000222121165904833740889654616082709611666917001,0.00000000237650771586606088436277013648176645131838392,0.000000162859141024881380820249755542547874500727423,0.00000000362581286956936115118666105592853577684991403,2.23872226884505244218965571691185353024329389e-16,0.000000224497673844572028658522630438156949809420738,0.00000016648495411832296885594166081744198196876269,0.0000000000000406882089207569841664521919434312003977917657,0.0000000000000563564110639971209488047176703318727968475582,0.0000000000000382804963288835833634293567736886514157451562,2.43385820927909083330008548843720501723157595e-15,0.000000000000058641357950385862329992250156902007168910163,2.3112804447361324547059968653231494201341794e-15,2.602085213965210641617886722087860107421875e-17,0.0000000000000969218457547287680234510878931291910006685831,1.36903798996524064170268106380481670775622015e-16,0.000000000000058641357950385862329992250156902007168910163,2.3112804447361324547059968653231494201341794e-15,True,True,False,False,True,True,True,True,True,0.700105863968207871111222287256967968508083382,0.700105863968169320908151860278348161151194381,0.000000176382030595669674218689761196591273304087015,0.000000130802933358448602345987494516371447432669286,OBSERVABLE,OBSERVABLE,0.0,True
development,SPD_D04_C02_E1eM16,SPD,4,2,1e-16,15704206836761994310,1.6685563841834613e-14,3.14246550240136051615794716073711275298840796e-15,0.0000000000000166133258091314079268508720012839825147488823,6.94410034271772561153584344574970692736885773e-15,7.9557288960621452668254876177017890038504608e-15,2.46259379697231459437194821821935916769324117e-16,0.0000000000000200020506912299999024460139838430311845066144,0.0000000000000151460886184771023377985258852734318479886427,1.0807267901669893263197818360392711769102398e-16,1.05179110889175561555689446012975360924895708e-17,4.57756679852223741214057845635884927431824479e-17,1.27056637862978944773639087878276440814669829e-16,7.68134325331984885773830169403061558792252931e-17,7.79188032983876509845482984833402678580757242e-17,0.0,6.90498062112465533603574311253398828966029293e-17,1.70542817991763258397986721047917893176055077e-16,7.68134325331984885773830169403061558792252931e-17,7.79188032983876509845482984833402678580757242e-17,True,True,False,False,True,True,True,True,True,3.74260087578778183658917020403805313413469889e-15,3.77769394368858154649529369875933193053846328e-15,0.0000000000000180352417393608155113552511788125124457499899,0.000000000000013656768191262802747567859812133538973973411,RESOLUTION_LIMITED,RESOLUTION_LIMITED,0.0,True
development,SPD_D04_C02_E1eM15,SPD,4,2,1e-15,17471857900932525417,1.3264116453127066e-14,3.13949915365601661068600074086592695959643025e-15,0.0000000000000117290193273110820700101339870946018190742331,4.67875957211324104198733165030946992307154797e-15,5.42929243511228167536506407521173955588025186e-15,2.339385075179103669654937803023893016214052e-16,0.0000000000000151024569884850090476616285082629180802920686,0.000000000000010341990514743433084317889505823598780573205,9.99865024757292457674991420629881543323770732e-17,2.81690606335996597090646872061306371008668962e-17,3.3306690738754696212708950042724609375e-17,8.62964813844647305729642920793278863520129626e-17,4.17164263720712974210084218170880285769523908e-17,4.62573925273091681123782495398999118713677287e-17,0.0,5.72992600694819042379036693834262478526488534e-17,6.66864961232704626026270149577241946981126206e-17,4.17164263720712974210084218170880285769523908e-17,4.62573925273091681123782495398999118713677287e-17,True,True,False,False,True,True,True,True,True,0.0000000000000211130110961771784727331557310903627511231341,0.0000000000000211054707529042302215692992246221984805596659,0.0000000000000143346178061287529864092464631891914770195841,9.81618298906523196128475441527056732249920989e-15,TRANSITION,TRANSITION,0.0,True
development,SPD_D04_C02_E1eM14,SPD,4,2,1e-14,14385026615111123768,1.7936019271826203e-14,3.48422769717304007755841254194440212662028502e-15,8.09305319513117784340754464933554148664630463e-15,3.60830298895025100654898039118017969645459432e-15,7.05050941012429742559674581982037027747081646e-15,2.57992517096906803517268385499850878801691565e-16,0.0000000000000118352734094011247244832255767797944920682812,0.0000000000000109168049161714552356629945965004008527271023,4.3376376871395496640605760409610427717427983e-17,6.21766064653078066969261840537239096983707078e-17,5.5511151231257827021181583404541015625e-17,7.67237593703775320215997178780685521710118764e-17,7.29021431518116271751000596347982222518397683e-17,5.35407031357028813362970279957482840994184626e-17,0.0,2.72844995173258706664410499946166687950193993e-17,3.35190769220301517416148265675677787377837689e-17,7.29021431518116271751000596347982222518397683e-17,5.35407031357028813362970279957482840994184626e-17,True,True,False,False,True,True,True,True,True,0.000000000000610296015361166829138021404150387700065807034,0.000000000000610337537022403793219959230164906424469719597,0.000000000000010186181513871562541647852697855217454526865,9.39568969647273364863844418306117242261866797e-15,OBSERVABLE,OBSERVABLE,0.0,True
development,SPD_D04_C02_E1eM12,SPD,4,2,1e-12,7755346036421930937,1.9424260194581343e-14,9.888505141098252940874257935215327962065837e-15,0.0000000000000184744742757997304464643164704873647734434541,7.02546592150175728223968814038455465029472484e-15,0.0000000000000154747347212912880499405900925084841386679189,3.05260862909567758338218956948152254955910046e-16,0.0000000000000286682402798075511456767933626508449904652011,0.0000000000000228054615057026130905184971898411910439185538,1.54242378534528966734804934002521294867688919e-16,1.12627465981579476197545802588243887962907942e-16,1.22124532708767219446599483489990234375e-16,1.44056399761035899968938348496002974202918543e-16,5.08629746488594234349150684367476123804834654e-17,1.36300966270441117575078006665431746329361088e-16,0.0,9.66464074240833448269255368188615084759401634e-17,7.51715093118108457330217236135234920303389174e-17,5.08629746488594234349150684367476123804834654e-17,1.36300966270441117575078006665431746329361088e-16,True,True,False,False,True,True,True,True,True,0.000000000072135848976666897781624654361525391018281461,0.0000000000721358881845527905665072680291637853424767419,0.0000000000000208530763687936656913903644531959349242935934,0.0000000000000165885323187752069617919424870989303199999337,OBSERVABLE,OBSERVABLE,0.0,True
development,SPD_D04_C02_E1eM8,SPD,4,2,1e-8,488136483731022202,1.1930406054246988e-14,6.91219489594974777218495305373939585708830868e-15,0.0000000000000246190554266832052877538658022245579947674385,6.28326049685056492873153976728319715341327174e-15,0.0000000000000230384249179045229127982703714392502713050272,2.68297461013526634963724758923843752372638791e-16,0.0000000000000317995477836464796949025436148877976042283859,0.0000000000000295899828757686144764935348976462911770909377,2.35914006371383566081146359565911112046886085e-16,2.01748198376500320756814794928458868188047389e-16,5.43895982204207339582532137957280625065947239e-17,2.2038259730462245417479996734925495867120342e-16,5.53185397241149228619685965453148932424810305e-17,1.94641015449667468888249649000402397638623619e-16,0.0,5.08837354334489576472602536546764265709585347e-17,5.46079815801030832890425094034263719594606901e-17,5.53185397241149228619685965453148932424810305e-17,1.94641015449667468888249649000402397638623619e-16,True,True,False,False,True,True,True,True,True,0.000000634895933511819548866594080980806807346453311,0.000000634895933500953490267675319849366910891073314,0.0000000000000263174930006382051115958981538625358291192111,0.0000000000000244888440716293360201628600832822808409255414,OBSERVABLE,OBSERVABLE,0.0,True
development,SPD_D04_C04_E1eM16,SPD,4,4,1e-16,8350515755889220298,4.176161738341247e-13,0.000000000000443720498026720360390669572314045713406244885,0.000000000000420416141915419355282359235666124350887068653,0.000000000000485219209700266656463695717808178648660550907,0.000000000000161889861835610034390332658515853125504445874,1.92296268638293407022383604095743346363037011e-16,0.000000000000864328936210778009080051191584265807639676575,0.000000000000647301367804514984261050759928127517511359818,9.68791176573599829261512359960518621207062156e-17,1.78995848072041991489755939328979627063950057e-16,2.71096821592981646953707518143691920575884085e-16,1.84931556240098180104085572930649108552528657e-16,2.16117822066570448484162903735917835457538579e-16,4.11268023123957822361890262903351347915803629e-17,0.0,5.70190910843711718544412234490168148792031889e-17,1.47771737596605050133623058919200760207985787e-16,2.16117822066570448484162903735917835457538579e-16,4.11268023123957822361890262903351347915803629e-17,True,True,False,False,True,True,True,True,True,0.000000000000807885357928308614601317732604696188018681804,0.000000000000807986501769417490024246394991094305081473372,0.000000000000998041087979351119116000133650843688816887384,0.000000000000747439237897499402652364936320050311718323615,RESOLUTION_LIMITED,TRANSITION,0.0,True
development,SPD_D04_C04_E1eM15,SPD,4,4,1e-15,5666598914125702123,1.5333144036249076e-12,0.000000000000556406446306879516662347930475891864905121565,0.000000000000475220444241325778546727629437951791622257614,0.000000000000808444169680140331480617595307539813508051165,0.00000000000077417606333486827891922922886577811359039169,2.46259379697211977401454190360876277628243486e-16,0.00000000000103187314992790250718647701410420453280500742,0.0000000000015828664923947058223772482783636788033760711,1.84099191362116888129088587264613431201862129e-16,2.33670239810840977404594864517580601414033618e-16,1.66000619409364164533464520389299659669960461e-16,1.25652032004712995560952649433948804299567674e-16,9.26594772501347957746213613329851628121455036e-17,1.50610861659807337414728439703669523773402041e-16,0.0,1.64515614356285345808952998951913559435697565e-16,1.11245273092922817323480448679579236725505584e-16,9.26594772501347957746213613329851628121455036e-17,1.50610861659807337414728439703669523773402041e-16,True,True,False,False,True,True,True,True,True,0.000000000000901945004732742583988742684825746127189573391,0.000000000000901990818133023634927255668845125219310534624,0.00000000000093040868611862443907327461658327184934095836,0.00000000000142722265192485446918873306258402018094306515,RESOLUTION_LIMITED,RESOLUTION_LIMITED,0.0,True
development,SPD_D04_C04_E1eM14,SPD,4,4,1e-14,5675159585946543178,1.2426375874959259e-14,0.000000000000221753475112003536531302114512147132934060979,0.000000000000102788259624577218872078982028153801582175296,0.000000000000012553531711833923557789478448983980469023754,0.000000000000265045854372641970237659512155259467853021143,2.59896546738066039276321355959171828233247818e-16,0.000000000000324801631283318821442657417896260106344469523,0.000000000000277859282631213959834725311960202620150278145,9.56066641297832327776096409591829547203803894e-17,1.1067187063322692779433917263432739160020365e-16,7.38527833091255399291854045425079937911258122e-17,7.49474218866205153961419361550431802717563151e-17,5.49387354940129969155821907836415231182087012e-17,1.2284203237934941561232066834307163908425692e-16,0.0,1.0639719964385936488513296202852712046159634e-16,1.57317539865241148705124360896890574930598757e-16,5.49387354940129969155821907836415231182087012e-17,1.2284203237934941561232066834307163908425692e-16,True,True,False,False,True,True,True,True,True,0.000000000068389758737588901197011346789819948121221535,0.000000000068389788017314871780554289268984932540587202,0.000000000000277496760925799299502917967313451072768361086,0.000000000000237391205883663458931047544166904386142497328,OBSERVABLE,OBSERVABLE,0.0,True
development,SPD_D04_C04_E1eM12,SPD,4,4,1e-12,3195685084840055028,2.0222018259047107e-14,0.0000000000000163014340953476456577468461828860001196379305,0.000000000000213119168358511031387085281788186930957410235,0.0000000000000680261692127443297885518359956717052947240827,0.000000000000166631876021872653111375631485972672301396289,3.51784812324332541853890431560588622829359107e-16,0.000000000000229772387266183009586686018402633519699877525,0.000000000000235009830046941315441781357913204966218949731,2.67317777023796113859066750448508893495748161e-16,2.756436016331938704237441587341402315477767e-16,1.73422380365254689008163662927921620261890848e-16,1.28860460894550341462953429048921901739090843e-16,2.30526566622458236395134679674787463557469001e-16,9.05576999719502238154687111906431545720509135e-17,0.0,1.2002230394773947123785843073349239601063524e-16,1.66462423541136237496143849905061205111658891e-16,2.30526566622458236395134679674787463557469001e-16,9.05576999719502238154687111906431545720509135e-17,True,True,False,False,True,True,True,True,True,0.00000000505648724068980470039541704853661422626311189,0.00000000505648727961611815383135466786093877408814069,0.000000000000145031044828835653925034706704461228078638955,0.000000000000148336889398595296299471667621125064813798034,OBSERVABLE,OBSERVABLE,0.0,True
